DATAFLOW,FREQ,INDICATOR,REF_AREA,UNIT,TIME_PERIOD,OBS_VALUE
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,1993,6798.93144583693
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,1994,7049.13393013146
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,1995,6985.57880667843
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,1996,7335.59302312201
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,1997,7430.3298605577
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,1998,7764.26635191912
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,1999,8035.06672564005
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,2000,8308.58650703214
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,2001,8257.04671347552
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,2002,8485.65898138455
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,2003,8878.86296214153
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,2004,9078.74342537113
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,2005,9205.20490124665
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,2006,9460.7939181809
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,2007,9789.57881355422
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,2008,10006.336167884
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,2009,9772.66436431865
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,2010,9444.39057630845
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,2011,9150.40538318626
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,2012,8617.64893310145
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,2013,7918.77723419979
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,2014,8294.1752724343
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,2015,8336.76576421543
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,2016,8783.93381911571
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,2017,8969.68999752883
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,2018,8811.42963097691
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,2019,8841.5268212536
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,1990,197071.821788786
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,1991,178844.048230941
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,1992,172347.239688088
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,1993,164722.197355732
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,1994,157203.955238519
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,1995,156329.521851339
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,1996,159347.265855916
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,1997,154763.378711308
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,1998,148601.596742279
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,1999,139029.962460234
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,2000,149272.310792286
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,2001,149299.899157948
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,2002,145657.977465012
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,2003,148734.467925549
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,2004,149763.234583104
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,2005,147727.535305402
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,2006,148953.578003138
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,2007,150776.58947296
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,2008,145889.001728118
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,2009,136853.377282082
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,2010,139605.899313946
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,2011,138068.888364819
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,2012,134138.667419058
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,2013,128691.889818678
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,2014,126563.240250952
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,2015,127972.207003802
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,2016,129584.954481715
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,2017,130460.077289458
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,2018,128554.623720078
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CZE,Gg_CO2,2019,122638.506242094
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,1990,1248576.91888549
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,1991,1202060.54602784
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,1992,1152179.82416095
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,1993,1142845.26593059
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,1994,1124864.86239123
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,1995,1120555.24774434
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,1996,1138786.1367442
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,1997,1103880.94494761
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,1998,1078775.6319311
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,1999,1044927.44370999
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,2000,1042612.08712455
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,2001,1058745.05928286
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,2002,1037234.57130344
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,2003,1034137.57553172
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,2004,1017525.74836855
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,2005,992529.514621217
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,2006,999354.674139974
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,2007,973768.627241355
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,2008,974780.346588238
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,2009,908688.445455234
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,2010,941805.335781226
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,2011,917273.598894428
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,2012,923342.02699829
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,2013,940419.539218979
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,2014,901255.144477455
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,2015,904261.811453189
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,2016,907967.905999177
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,2017,892075.66710076
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,2018,855890.412910832
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DEU,Gg_CO2,2019,809798.537282353
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,1990,71097.6599934274
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,1991,81729.4430637087
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,1992,75740.1744706135
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,1993,77874.6465046519
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,1994,81785.9583924479
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,1995,78838.2831024627
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,1996,92007.5175572495
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,1997,82562.0089135492
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,1998,78535.8252660721
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,1999,76048.6529794397
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,2000,71748.1446290859
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,2001,73469.7625244041
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,2002,72887.1145417518
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,2003,77956.0671649605
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,2004,71987.693407411
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,2005,67601.0741722018
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,2006,75303.3961759929
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,2007,70731.516127565
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,2008,67137.4345702158
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,2009,64331.3021687128
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,2010,64664.108715712
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,2011,59429.582384864
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,2012,54837.6837385555
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,2013,56560.8096621533
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,2014,52332.1464874228
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,2015,49737.6460694143
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,2016,51764.3554262119
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,2017,49648.8801740838
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,2018,49621.2994881753
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,DNK,Gg_CO2,2019,45812.179459855
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,1990,290001.467422831
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,1991,297748.420191866
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,1992,307391.545380645
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,1993,296709.525465194
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,1994,313335.538902215
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,1995,329350.689520078
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,1996,321413.459609866
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,1997,335792.94325891
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,1998,345414.753039115
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,1999,372592.112634737
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,2000,388211.542962691
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,2001,385643.065153497
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,2002,403700.66962079
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,2003,411524.813733842
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,2004,427387.293965315
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,2005,442075.010181938
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,2006,435255.58444539
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,2007,446328.117839581
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,2008,412136.244666602
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,2009,372318.718133169
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,2010,357876.017784356
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,2011,357588.454147166
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,2012,350317.744469078
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,2013,323525.943018132
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,2014,325609.35926174
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,2015,336994.883118601
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,2016,325465.700537931
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,2017,338738.170594031
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,2018,333250.40725042
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ESP,Gg_CO2,2019,314528.510980398
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,1990,41045.4903233418
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,1991,37099.9808509055
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,1992,27159.7900092495
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,1993,21714.3013413804
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,1994,22223.2737325331
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,1995,20273.7734766556
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,1996,21180.7121625382
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,1997,20759.0715225669
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,1998,19021.4401434201
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,1999,17850.0873879502
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,2000,17495.8677997206
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,2001,17933.8829465653
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,2002,17342.0665736773
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,2003,19284.1052807877
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,2004,19482.3225954487
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,2005,19257.0806699491
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,2006,18598.8822120019
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,2007,22206.8511101323
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,2008,20083.6586929028
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,2009,16661.5603130984
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,2010,21218.1907484539
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,2011,21286.169941343
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,2012,20114.8815704256
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,2013,22019.839097722
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,2014,21176.3791441967
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,2015,18139.3223936855
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,2016,19808.9313219675
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,2017,21066.4370208885
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,2018,20206.3619707661
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EST,Gg_CO2,2019,14699.1167925098
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,1990,5657987.34825938
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,1991,5554573.04761342
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,1992,5385811.9858009
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,1993,5285472.73122093
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,1994,5249835.76092945
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,1995,5294873.93622865
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,1996,5408864.70162113
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,1997,5312368.26156098
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,1998,5271946.120334
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,1999,5166089.87273936
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,2000,5155594.61400641
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,2001,5206084.13190229
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,2002,5172149.06387763
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,2003,5260743.78437683
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,2004,5262043.65098579
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,2005,5226495.34308271
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,2006,5215586.08846947
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,2007,5164853.02477198
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,2008,5046971.79235343
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,2009,4675074.81008553
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,2010,4779612.47241208
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,2011,4626768.70590503
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,2012,4568546.26717937
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,2013,4471235.91879046
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,2014,4293697.11786629
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,2015,4325015.40788473
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,2016,4302752.66428563
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,2017,4317624.81434793
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,2018,4223100.17686049
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,EU1,Gg_CO2,2019,4057594.5675443
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,1990,71075.0144648247
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,1991,68976.8335019182
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,1992,67537.1671613365
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,1993,69802.059728087
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,1994,75330.9030260943
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,1995,71663.0029860441
